Tenure,Monthly_Charges,Total_Charges,Support_Calls,Internet_Usage,Contract_Type,Churn
19,65.31,1230.9,2,48.6,1,0
30,118.13,3559.16,1,41.79,0,1
40,117.52,4692.93,1,46.62,0,1
26,70.54,1781.99,2,59.43,0,1
63,48.68,3050.93,0,84.0,0,0
14,45.97,623.88,3,44.14,0,1
25,101.66,2515.85,1,3.98,1,1
21,86.72,1844.54,2,47.69,0,1
21,95.06,2003.53,1,9.95,0,1
1,63.15,83.42,3,58.12,0,1
61,99.64,6076.78,0,81.59,0,1
53,25.19,1334.24,5,46.64,0,1
53,26.77,1431.36,2,60.94,1,0
35,34.46,1214.11,3,56.57,1,0
70,48.55,3425.21,3,34.69,1,0
6,34.05,225.43,2,52.47,0,1
29,117.9,3397.95,4,59.73,0,1
34,35.99,1235.51,1,28.82,0,0
6,72.8,434.16,0,58.47,0,1
4,51.33,204.98,0,9.61,0,1
20,48.4,970.87,0,38.58,1,0
19,108.07,2067.82,4,39.31,1,1
55,115.08,6313.48,3,67.13,0,1
41,76.51,3154.41,1,51.82,1,0
62,29.95,1872.72,4,31.16,1,0
13,60.73,794.02,0,61.4,0,1
21,68.08,1394.86,1,16.44,1,0
22,102.28,2272.96,3,77.2,0,1
24,92.56,2225.5,2,33.65,2,1
16,83.58,1342.98,4,66.04,1,1
1,33.98,36.08,3,45.31,0,1
28,119.99,3332.62,2,19.23,1,1
34,71.29,2390.5,3,54.96,0,1
57,113.63,6481.67,1,35.16,1,1
24,25.23,606.31,7,37.7,0,1
64,23.34,1514.31,2,34.96,0,0
53,103.49,5463.75,3,25.48,0,1
13,103.47,1371.64,3,68.62,0,1
69,24.78,1706.63,1,39.95,2,0
20,63.32,1238.33,3,68.28,0,1
33,29.49,976.01,2,17.84,0,1
23,78.22,1793.48,0,77.56,1,0
13,107.64,1367.25,0,60.13,1,1
54,96.92,5225.27,2,32.4,0,1
54,94.03,5070.84,2,101.78,2,1
29,54.51,1573.18,1,59.56,0,1
19,69.62,1342.42,2,34.37,2,1
24,95.5,2297.93,2,28.75,2,1
25,107.54,2703.41,3,53.08,2,1
3,110.21,350.9,5,46.69,2,1
71,108.25,7676.42,3,78.31,1,1
2,38.53,64.46,7,78.44,0,1
6,28.39,163.16,2,50.43,0,1
29,98.19,2843.38,5,44.56,1,1
44,105.46,4633.6,0,69.21,1,0
13,58.69,776.84,3,64.76,0,1
18,68.78,1266.1,5,32.73,0,1
30,97.79,2910.34,2,45.37,0,1
27,34.33,946.8,5,34.4,0,1
11,97.54,1087.91,2,62.83,0,1
64,89.11,5698.33,2,24.07,0,1
43,26.32,1156.85,1,43.02,0,0
9,116.75,1092.34,2,51.25,0,1
60,39.88,2378.09,3,57.68,1,0
40,104.85,4192.26,1,53.29,0,1
12,27.65,344.89,1,19.22,1,0
54,29.02,1564.77,3,56.53,1,0
48,77.93,3753.85,1,77.96,2,0
30,80.79,2419.61,1,37.67,1,1
11,25.61,298.88,0,19.71,2,0
58,94.23,5487.63,0,38.53,0,1
57,67.05,3826.96,0,88.84,2,0
68,105.94,7177.39,5,52.73,0,1
5,97.55,518.59,0,77.29,1,1
70,112.87,7937.48,2,68.86,2,1
65,47.31,3050.99,2,73.33,1,0
49,60.45,2955.8,3,48.76,0,1
20,82.4,1646.91,1,21.24,0,1
28,43.43,1227.18,3,36.58,2,0
32,83.2,2652.88,1,43.69,0,1
31,99.47,3075.0,4,23.31,0,1
44,63.15,2781.79,2,57.1,0,1
25,39.76,969.48,1,44.09,0,1
27,47.29,1252.39,1,84.31,0,1
21,98.7,2068.28,1,62.86,0,1
27,39.71,1019.19,2,45.9,1,0
27,111.63,3036.89,4,39.71,0,1
64,111.16,7080.5,3,66.38,0,1
65,85.62,5547.92,3,73.98,0,1
35,117.88,4134.08,2,66.72,1,1
46,41.03,1906.92,2,46.86,1,0
33,110.5,3647.6,2,41.67,2,1
43,21.12,916.33,3,32.07,0,0
20,71.86,1450.91,2,45.45,1,0
59,103.59,6129.2,3,57.06,2,1
35,37.42,1312.49,1,33.73,0,0
52,108.78,5665.26,1,64.05,2,1
34,73.6,2497.7,3,48.36,1,1
36,50.73,1827.12,2,67.32,2,0
70,53.69,3758.87,1,48.24,1,0
61,90.21,5480.23,2,55.88,1,1
7,52.87,390.95,2,74.79,0,1
52,44.82,2339.69,2,54.36,0,1
37,104.19,3824.42,3,62.47,0,1
58,20.09,1167.99,6,43.37,0,1
32,74.43,2396.79,2,29.21,2,0
25,52.25,1289.39,1,66.1,2,0
33,101.04,3336.88,1,16.48,1,1
11,49.62,541.25,2,25.44,1,0
26,37.21,960.98,1,35.63,0,1
63,79.64,5004.91,0,51.3,0,1
67,76.3,5128.55,1,99.68,1,0
28,40.55,1099.39,0,42.22,0,0
36,29.8,1089.09,2,36.19,0,1
70,61.1,4254.7,1,48.48,0,1
70,43.59,3060.25,3,59.82,0,1
56,108.6,6057.94,3,63.86,0,1
52,98.86,5130.8,2,51.32,2,1
40,114.29,4588.2,1,55.32,0,1
25,35.51,887.11,2,61.94,1,0
22,73.92,1621.29,1,61.05,2,0
72,39.77,2868.72,2,50.65,1,0
4,81.63,345.23,3,60.02,0,1
64,41.35,2674.05,0,45.84,0,0
9,54.89,467.3,1,80.48,0,1
16,114.93,1861.96,2,14.59,0,1
23,96.48,2252.91,1,11.97,0,1
4,105.01,442.96,0,12.76,0,1
41,44.64,1831.37,1,58.44,0,0
3,38.61,99.84,1,24.8,1,0
22,57.96,1280.72,1,38.68,0,1
56,113.81,6389.66,3,23.03,0,1
30,31.02,934.85,1,44.69,0,0
6,67.51,436.8,2,33.39,1,0
30,58.6,1754.38,2,48.03,2,0
35,116.69,4080.41,2,27.63,1,1
56,57.82,3217.94,4,28.49,0,1
41,114.64,4728.27,1,52.23,0,1
14,99.6,1415.26,2,31.89,0,1
62,70.51,4426.91,6,59.31,1,1
51,75.11,3822.13,0,85.88,1,0
65,50.62,3304.71,3,20.52,1,0
44,114.81,5059.31,1,54.6,2,1
47,66.3,3135.63,0,11.92,1,0
21,55.84,1180.62,2,0.0,0,1
64,97.4,6248.93,2,49.01,0,1
57,41.64,2344.74,2,49.51,0,1
25,111.8,2805.6,1,24.93,1,1
60,83.28,4983.56,0,61.86,0,1
40,98.71,3943.76,2,52.31,0,1
47,66.0,3095.33,1,42.62,0,1
2,39.27,97.74,0,39.05,0,1
67,47.22,3160.27,1,90.01,1,0
4,65.39,259.92,2,25.55,0,1
10,31.61,314.5,2,94.32,2,0
47,93.75,4414.78,5,59.77,2,1
51,72.81,3729.09,2,51.39,0,1
40,34.48,1328.37,3,62.9,0,1
43,38.03,1634.05,0,22.01,2,0
48,99.47,4759.52,1,27.05,0,1
48,44.0,2102.93,1,51.49,1,0
19,39.53,762.39,2,65.38,1,0
70,71.58,5000.0,4,53.55,0,1
23,98.08,2216.18,1,29.33,1,1
20,50.69,1019.06,2,52.31,2,0
24,96.23,2313.5,0,27.54,2,1
70,85.11,5944.8,2,65.55,1,0
48,41.5,2045.31,2,39.2,0,1
49,70.86,3479.98,1,55.56,0,1
20,85.03,1707.45,1,94.67,1,0
40,76.59,3029.76,3,33.38,1,1
29,81.87,2358.62,3,47.9,2,1
55,84.21,4632.71,0,9.89,0,1
71,114.41,8130.94,3,26.82,1,1
25,99.37,2466.07,3,67.12,0,1
1,33.35,96.15,4,44.42,0,1
15,113.6,1678.49,4,68.76,0,1
66,53.63,3535.47,1,19.61,1,0
52,42.3,2224.37,5,53.7,0,1
59,41.56,2459.43,3,90.55,0,1
52,50.4,2610.57,0,44.94,0,0
71,44.32,3143.77,3,80.95,0,1
14,76.18,1084.48,2,78.37,0,1
64,107.49,6874.77,1,34.03,0,1
33,29.4,978.1,1,64.76,0,0
33,54.76,1827.73,1,53.33,1,0
59,75.12,4428.54,2,62.05,0,1
34,112.96,3840.88,3,46.85,1,1
29,62.34,1814.72,6,19.03,1,1
44,113.61,5013.58,5,32.86,0,1
63,67.97,4306.69,3,51.7,0,1
67,50.32,3377.55,1,29.83,1,0
31,71.49,2212.43,3,63.95,2,1
10,101.24,1035.76,1,4.32,1,1
10,39.29,363.53,2,69.81,1,0
15,24.43,390.28,2,72.16,0,1
9,42.49,377.94,2,41.35,1,0
52,48.11,2520.53,4,41.97,0,1
64,24.98,1585.86,1,54.75,0,0
50,106.43,5276.95,2,56.72,2,1
22,95.89,2066.09,2,42.45,2,1
57,100.62,5726.33,0,49.67,2,1
20,106.31,2127.88,0,7.74,0,1
33,61.07,2028.66,1,33.96,1,0
24,75.53,1811.66,1,78.82,0,1
24,106.73,2496.55,4,63.64,1,1
50,83.49,4166.35,1,45.75,0,1
1,37.42,27.33,3,50.59,2,1
11,72.63,797.89,1,59.7,2,0
57,105.71,6025.0,1,95.65,0,1
56,100.37,5596.24,2,59.41,0,1
42,107.34,4518.35,1,21.43,2,1
68,116.18,7885.6,0,52.09,0,1
10,110.19,1085.43,1,80.38,0,1
63,100.91,6336.97,0,71.9,0,1
39,79.16,3052.41,3,61.48,1,1
5,23.56,129.32,3,92.85,0,1
18,106.44,1901.74,1,51.32,0,1
27,80.71,2200.93,0,69.07,1,0
42,40.07,1685.83,5,46.29,1,0
63,56.06,3541.34,1,74.03,0,1
8,35.98,281.17,2,45.01,0,1
12,73.98,878.94,2,91.05,2,1
23,48.04,1114.02,1,44.02,1,0
30,110.11,3304.82,3,70.01,2,1
71,101.55,7199.03,1,46.82,0,1
11,36.96,406.47,3,46.69,0,1
32,56.58,1780.25,5,43.92,0,1
26,93.49,2440.94,1,29.47,0,1
47,55.71,2611.69,0,43.0,0,1
65,90.03,5868.86,0,76.6,2,0
12,82.75,1013.24,2,55.52,0,1
7,83.23,565.4,2,59.07,2,1
24,90.36,2153.92,2,58.98,2,1
17,114.62,1960.97,3,25.25,0,1
32,21.31,696.74,1,72.35,2,0
23,29.28,679.57,3,55.15,0,1
29,91.67,2634.13,2,37.06,0,1
11,28.1,315.43,1,25.75,1,0
34,30.79,1053.79,2,35.28,0,1
69,26.55,1814.27,5,68.89,0,1
18,69.0,1236.31,2,105.68,2,0
69,65.18,4500.34,4,78.62,0,1
7,88.35,625.28,1,68.48,0,1
40,102.5,4110.56,1,52.11,1,1
61,30.71,1849.55,2,45.05,1,0
59,34.78,2046.6,1,70.0,1,0
23,109.75,2560.03,2,10.64,0,1
61,39.11,2415.29,2,54.41,2,0
12,112.25,1342.81,3,50.73,0,1
45,99.19,4501.52,4,58.22,0,1
21,77.42,1616.4,3,50.3,0,1
11,70.28,781.66,1,21.14,0,1
22,95.97,2087.42,1,55.79,2,1
18,58.27,1023.01,0,52.62,1,0
60,87.79,5306.78,2,49.92,1,1
26,35.95,924.37,1,52.88,1,0
60,100.6,6043.19,3,95.89,0,1
21,50.91,1074.49,2,22.78,1,0
30,89.43,2677.18,3,31.24,0,1
37,43.34,1590.59,1,57.5,0,1
67,94.13,6298.09,1,37.96,2,1
18,45.93,834.21,2,24.52,2,0
5,23.32,104.53,0,58.01,0,0
13,97.62,1284.57,2,36.51,0,1
44,99.12,4369.55,2,5.41,2,1
4,107.94,445.0,5,28.38,1,1
62,23.97,1495.99,2,15.13,0,1
22,78.29,1689.19,0,28.49,0,1
44,43.88,1940.52,5,48.72,0,1
62,30.92,1902.72,3,36.15,1,0
72,76.15,5518.62,2,44.43,0,1
67,87.67,5879.69,1,31.04,1,0
67,65.39,4402.22,2,40.5,0,1
17,59.86,1000.9,4,48.04,0,1
41,111.68,4567.49,0,52.77,1,1
20,38.0,761.1,3,82.16,1,0
54,92.27,4993.47,1,40.22,2,1
28,66.73,1848.66,2,64.73,0,1
50,35.5,1755.61,3,27.72,0,1
48,58.08,2792.47,2,77.88,0,1
8,75.15,626.25,2,64.69,0,1
38,63.73,2424.31,2,46.25,0,1
24,62.31,1504.45,1,54.29,2,0
71,49.63,3539.54,5,38.01,0,1
63,86.67,5495.14,3,60.16,2,1
24,86.25,2078.28,0,56.07,2,0
26,23.18,552.36,2,63.69,0,0
72,56.03,4007.58,2,68.95,0,1
71,34.05,2470.18,2,83.87,0,1
11,30.69,322.0,1,40.72,2,0
20,98.16,1997.05,1,89.59,0,1
44,48.76,2146.69,1,45.85,0,1
29,92.82,2700.94,2,69.36,0,1
13,94.36,1174.69,3,48.75,2,1
30,52.42,1582.83,4,55.69,0,1
29,88.19,2523.99,2,58.34,0,1
72,76.27,5505.62,1,33.7,0,1
2,69.77,150.9,2,33.73,2,1
43,60.34,2582.18,4,50.75,0,1
51,84.3,4325.8,1,52.08,1,0
72,23.02,1652.58,0,75.8,1,0
17,107.96,1837.82,2,51.56,0,1
22,117.26,2630.51,2,66.59,1,1
5,57.33,309.04,2,35.64,1,1
23,49.49,1148.8,4,38.11,0,1
31,103.04,3191.93,0,0.82,2,1
50,52.02,2611.75,2,77.83,0,1
17,99.29,1681.52,4,25.49,0,1
38,51.1,1947.12,1,96.45,0,1
12,79.11,996.12,1,13.31,1,0
10,32.28,328.56,1,63.19,1,0
43,118.69,5098.88,3,22.71,1,1
23,85.85,1971.27,3,47.55,0,1
60,40.04,2391.94,2,24.27,0,1
14,88.47,1262.65,5,80.69,0,1
8,79.49,650.96,1,25.38,1,1
44,87.58,3849.1,2,56.95,1,1
10,119.51,1166.61,2,47.82,2,1
38,105.96,4007.17,1,60.47,0,1
25,85.2,2110.1,6,67.14,1,1
68,63.35,4301.23,3,91.47,2,0
7,61.12,393.51,2,67.47,2,1
32,54.67,1747.19,0,57.27,1,0
17,43.62,714.81,2,56.87,2,0
37,62.67,2316.62,0,41.11,0,1
70,48.34,3401.07,3,19.63,1,0
60,34.91,2093.18,1,65.96,1,0
61,34.33,2096.67,1,28.48,1,0
12,29.8,345.52,3,45.64,0,1
58,72.72,4246.0,0,0.0,2,0
68,109.36,7453.12,4,55.53,0,1
55,107.8,5938.74,4,25.97,0,1
7,24.62,155.58,1,40.51,0,0
18,52.56,942.41,1,79.66,0,1
3,103.05,304.36,1,51.86,1,1
55,62.59,3429.92,3,35.59,2,0
43,98.49,4269.86,1,66.75,0,1
40,113.22,4508.1,1,38.19,0,1
64,110.75,7082.34,4,69.41,0,1
44,33.75,1469.09,1,35.31,2,0
2,62.59,101.91,4,59.73,0,1
7,58.84,405.27,2,23.56,1,0
53,114.41,6069.98,2,19.62,0,1
43,111.61,4795.86,1,42.59,1,1
72,76.74,5507.81,1,71.99,0,1
39,22.2,861.37,1,57.56,0,0
49,86.99,4270.35,0,89.79,0,1
4,105.1,400.88,1,58.88,0,1
62,117.85,7305.89,0,59.68,0,1
41,39.31,1607.52,1,69.63,0,1
35,100.63,3524.27,2,58.15,0,1
64,44.2,2835.5,4,63.43,0,1
32,22.74,694.64,5,17.35,0,1
45,94.43,4246.89,3,47.17,0,1
19,66.73,1283.52,0,73.06,0,1
9,118.61,1018.72,2,42.82,0,1
35,43.4,1489.36,5,36.54,0,1
26,55.04,1452.53,0,41.0,1,0
38,102.87,3931.88,1,35.33,2,1
32,63.35,2020.08,4,36.66,0,1
9,96.34,911.72,5,46.33,0,1
58,88.88,5148.2,1,39.83,1,1
44,31.33,1390.73,0,64.9,0,0
72,22.47,1627.83,2,62.45,0,0
30,82.62,2483.1,0,35.47,1,0
1,78.97,56.31,5,82.8,0,1
36,108.66,3943.84,1,49.4,2,1
62,75.43,4665.68,2,89.45,2,0
2,70.31,150.38,2,67.83,0,1
50,22.28,1126.76,3,33.6,2,0
62,83.15,5166.76,2,80.5,2,1
11,62.73,703.97,0,48.51,1,0
12,50.36,568.2,0,62.92,0,1
5,119.04,602.11,0,33.9,0,1
45,39.35,1807.23,3,31.44,1,0
62,119.99,7427.07,1,33.45,1,1
15,79.93,1210.06,0,19.27,0,1
71,116.8,8265.7,3,59.54,0,1
48,30.29,1455.44,1,67.44,0,0
52,30.53,1555.66,2,75.1,0,0
1,81.26,84.36,1,35.66,0,1
44,107.07,4691.87,3,28.25,1,1
31,59.94,1871.08,4,39.26,2,1
62,103.66,6438.93,5,25.7,0,1
35,38.35,1295.68,2,55.28,0,1
55,43.98,2460.65,5,78.69,2,0
18,109.11,1975.14,2,75.93,0,1
61,119.68,7305.32,2,65.25,1,1
70,90.91,6372.29,4,60.86,1,1
13,82.47,1066.95,2,38.28,0,1
62,110.49,6842.2,0,33.78,0,1
10,44.16,440.81,4,58.2,0,1
35,65.89,2319.98,2,61.28,0,1
58,68.91,3961.74,4,0.0,0,1
50,88.83,4447.78,4,52.03,1,1
41,70.13,2883.17,3,47.12,0,1
42,32.75,1410.49,7,49.8,1,0
10,112.46,1127.18,4,37.15,2,1
1,77.82,131.45,4,50.39,2,1
58,32.38,1912.79,0,51.16,0,0
63,84.86,5332.83,4,47.58,0,1
57,28.05,1623.95,0,55.4,0,0
18,60.29,1096.01,2,48.5,2,0
56,40.62,2291.04,4,57.98,0,1
34,29.03,974.62,2,45.81,2,0
70,26.72,1884.22,3,64.78,0,1
33,116.04,3847.13,2,79.12,0,1
38,77.73,2949.9,0,60.9,1,0
56,105.36,5950.24,6,39.87,2,1
52,68.65,3586.94,1,101.37,2,0
65,96.53,6267.98,2,20.99,1,1
15,108.89,1664.17,1,58.84,0,1
69,52.03,3578.68,5,37.14,0,1
58,46.66,2719.8,2,76.12,0,1
40,66.37,2685.17,2,57.86,0,1
47,60.44,2842.25,0,27.09,2,0
4,103.61,408.55,1,27.33,0,1
71,82.21,5872.33,0,19.48,2,0
26,103.44,2714.99,1,76.91,0,1
1,43.75,59.43,3,44.64,0,1
14,25.09,381.44,1,47.25,0,0
6,69.31,401.98,2,79.32,0,1
43,38.82,1639.42,2,84.88,0,1
72,36.63,2607.18,0,52.35,1,0
28,59.75,1690.9,2,37.36,0,1
58,35.55,2069.12,2,39.86,0,1
23,65.59,1498.66,2,70.55,2,0
13,28.03,347.63,1,77.81,0,0
11,34.78,376.75,1,20.17,0,1
50,90.53,4514.83,1,68.7,1,1
67,71.2,4810.3,2,0.0,2,0
14,20.05,255.92,5,42.48,0,1
12,34.89,446.34,3,26.9,2,0
13,59.73,763.08,1,61.44,0,1
41,41.78,1711.49,2,38.48,0,1
26,74.9,1919.68,1,66.16,1,0
16,77.61,1264.41,2,52.59,0,1
65,79.67,5170.29,3,70.33,0,1
60,99.1,5959.34,4,71.18,1,1
28,79.61,2243.09,0,54.12,1,0
31,41.56,1268.55,0,25.29,1,0
6,34.32,208.35,3,44.69,0,1
58,61.18,3557.14,1,50.0,0,1
22,91.87,2021.61,2,46.72,0,1
36,81.01,2903.94,3,53.31,0,1
24,69.47,1656.25,2,27.3,0,1
20,83.72,1692.32,1,32.48,0,1
35,59.36,2102.66,2,61.01,0,1
68,116.42,7935.37,1,54.41,1,1
44,93.08,4129.09,1,37.12,1,1
34,66.75,2262.69,3,20.61,2,0
5,23.51,123.47,1,64.39,2,0
28,35.83,1016.17,0,66.88,0,0
29,65.56,1915.85,1,30.69,0,1
56,100.68,5584.99,3,62.59,0,1
51,89.54,4537.29,0,39.75,0,1
71,101.86,7246.71,1,63.71,0,1
62,96.55,5966.11,0,25.82,1,0
9,31.24,285.57,0,40.0,2,0
55,118.6,6528.44,2,53.06,0,1
28,54.44,1534.43,2,43.27,0,1
63,103.71,6501.32,2,35.85,0,1
54,73.16,3951.73,2,60.63,1,0
17,116.57,1995.65,1,25.41,1,1
7,114.26,802.65,3,60.04,1,1
21,47.35,986.37,1,70.49,0,1
53,33.47,1777.01,2,12.76,0,1
59,50.41,2978.65,4,35.33,2,0
67,33.21,2241.02,3,64.6,0,1
11,81.83,871.08,2,40.38,1,1
63,79.02,5015.98,5,40.52,0,1
35,114.45,4002.67,1,57.66,1,1
34,64.21,2140.45,3,69.51,0,1
67,109.92,7377.77,0,42.94,0,1
21,98.22,2068.25,2,39.05,0,1
41,113.99,4651.39,2,56.68,0,1
47,38.15,1830.59,0,42.16,0,0
2,38.1,88.06,2,63.96,0,1
8,65.41,529.41,0,21.02,1,0
13,87.02,1135.19,1,62.85,0,1
63,57.94,3645.45,4,60.65,0,1
7,114.47,793.56,0,62.23,0,1
34,55.56,1873.08,2,45.85,0,1
62,117.19,7288.79,2,59.48,0,1
58,66.87,3878.37,2,0.0,0,1
52,33.53,1754.35,0,52.09,2,0
47,43.31,2019.79,3,57.22,0,1
70,100.69,7029.7,2,73.76,2,1
65,21.43,1398.49,2,57.17,0,0
32,97.36,3092.38,1,14.05,0,1
10,22.53,251.33,5,58.68,1,0
21,21.42,462.64,0,62.39,0,0
26,65.92,1680.04,0,51.74,0,1
39,102.05,3996.53,0,66.48,0,1
64,39.93,2554.6,2,73.87,0,1
65,60.99,3976.47,5,42.21,0,1
12,106.89,1293.44,2,29.02,0,1
30,23.28,716.26,1,54.72,2,0
43,40.91,1774.54,1,52.25,0,0
27,59.39,1592.39,1,33.18,0,1
50,100.51,4996.79,2,69.55,0,1
8,103.23,862.68,1,10.73,0,1
53,21.17,1119.46,5,58.17,1,0
61,21.41,1318.04,5,67.18,0,1
61,28.19,1730.14,2,40.61,2,0
14,77.86,1070.83,1,43.91,0,1
53,88.78,4681.87,1,69.34,1,1
72,116.26,8358.59,2,64.82,0,1
18,106.58,1889.61,1,71.1,0,1
32,38.16,1250.81,2,52.57,2,0
36,94.4,3435.23,4,75.4,1,1
9,114.09,1008.11,1,46.25,0,1
4,104.83,405.74,6,15.68,0,1
68,47.42,3220.1,3,59.17,1,0
24,34.21,809.08,0,67.55,1,0
26,96.72,2559.68,1,16.58,0,1
29,118.85,3415.05,2,49.14,0,1
30,75.17,2254.85,3,39.21,0,1
35,97.29,3416.26,2,49.08,2,1
61,116.3,7106.2,1,74.52,0,1
52,105.15,5449.78,2,59.71,0,1
37,43.13,1580.03,1,58.15,0,1
4,81.74,330.98,3,62.35,0,1
42,34.46,1444.9,2,61.36,0,1
21,48.31,988.43,2,29.74,2,0
6,108.09,653.08,1,41.85,1,1
46,37.75,1732.22,1,34.59,2,0
55,59.8,3297.43,2,41.64,0,1
7,87.56,612.25,2,22.62,2,1
42,61.73,2620.25,1,10.7,0,1
42,81.11,3406.18,2,47.12,0,1
54,52.85,2849.12,2,49.77,0,1
60,62.15,3739.1,5,81.46,0,1
54,28.21,1543.91,2,55.68,0,0
18,46.79,856.42,2,62.14,0,1
14,105.28,1455.83,3,65.11,0,1
9,44.41,385.83,2,50.27,0,1
48,41.61,1971.2,2,85.58,0,1
33,105.68,3474.03,2,61.11,0,1
59,46.0,2712.55,1,29.2,0,1
4,114.6,467.8,4,85.1,0,1
9,72.63,657.14,2,79.92,0,1
63,66.35,4196.18,3,34.2,0,1
21,33.24,656.36,1,25.2,1,0
20,87.12,1771.74,0,63.67,0,1
24,48.42,1150.37,1,17.96,1,0
43,35.72,1548.07,2,39.34,0,1
60,95.96,5758.81,3,57.65,0,1
25,55.29,1388.77,4,77.71,0,1
20,104.26,2078.3,3,36.82,0,1
8,104.1,824.1,2,35.99,0,1
5,48.31,243.67,4,92.28,2,1
31,95.41,3002.4,2,52.63,0,1
1,20.54,0.0,2,39.48,1,1
51,106.92,5456.74,1,54.83,0,1
14,42.68,601.24,3,0.0,2,0
1,74.99,63.49,0,63.65,0,1
63,37.49,2373.51,4,35.81,0,1
6,50.54,313.58,0,16.75,1,0
35,66.32,2294.08,4,20.99,0,1
63,109.88,6913.1,1,41.26,1,1
14,50.98,680.31,2,45.88,0,1
72,43.13,3095.76,3,53.55,1,0
33,55.43,1843.07,1,60.91,2,0
38,76.26,2901.35,1,71.23,0,1
13,44.84,581.9,3,56.42,1,0
7,20.6,134.75,1,31.06,0,0
63,21.37,1338.88,4,61.06,0,1
67,105.5,7084.69,1,59.09,1,1
28,104.7,2964.16,3,25.98,1,1
12,113.45,1355.64,1,28.81,0,1
41,89.6,3687.97,3,47.51,0,1
22,105.76,2315.04,6,76.33,2,1
40,112.26,4493.6,1,44.32,0,1
52,29.28,1492.54,0,76.49,1,0
42,39.72,1688.93,1,70.9,0,1
13,23.07,315.86,3,59.45,0,1
36,35.53,1299.04,4,49.64,0,1
63,115.16,7253.69,1,20.38,1,1
38,113.38,4346.16,3,65.27,0,1
44,108.6,4744.97,0,44.17,0,1
20,24.64,494.99,5,3.01,0,1
64,90.5,5767.33,1,3.22,0,1
39,96.65,3784.05,1,76.58,1,1
52,61.84,3233.71,4,28.11,1,0
38,40.74,1568.37,1,35.47,0,0
26,69.34,1817.58,2,57.39,0,1
58,57.17,3313.98,3,83.23,1,0
52,59.54,3111.23,3,39.11,0,1
72,75.23,5427.55,2,51.31,0,1
54,20.89,1139.83,4,34.72,0,1
28,50.01,1424.3,3,71.5,2,0
16,37.39,617.55,4,34.78,0,1
59,97.56,5773.27,2,75.91,0,1
61,74.59,4542.84,4,23.02,0,1
16,21.18,341.32,1,63.09,0,0
53,52.55,2761.58,1,46.45,0,1
61,102.28,6242.4,3,36.4,1,1
44,81.05,3559.86,0,43.63,0,1
44,97.57,4301.66,2,49.29,1,1
45,111.11,4999.33,2,108.99,0,1
16,46.97,754.31,3,55.81,0,1
38,29.24,1096.71,1,39.71,0,0
26,65.01,1704.18,2,44.98,1,0
63,99.46,6297.1,1,46.07,2,1
51,29.98,1540.74,2,45.15,0,0
29,48.65,1411.55,2,39.43,0,1
43,56.28,2429.4,3,48.96,2,0
41,23.1,972.84,0,19.62,1,0
37,52.4,1947.38,1,36.8,1,0
70,110.71,7743.93,0,51.35,2,1
2,108.74,237.36,3,92.08,0,1
17,65.21,1085.68,2,47.52,0,1
36,78.23,2817.48,3,23.39,2,1
32,65.0,2067.29,1,46.28,0,1
50,108.78,5466.97,1,62.32,1,1
5,70.91,357.02,1,36.66,0,1
41,86.69,3543.21,1,48.02,0,1
58,23.9,1380.96,2,69.85,0,0
31,57.42,1772.23,2,50.7,0,1
45,47.15,2115.87,3,31.3,2,0
18,48.82,911.64,0,27.04,0,1
4,52.03,207.96,2,57.94,0,1
25,112.54,2831.87,2,20.64,0,1
43,118.65,5106.95,0,60.69,2,1
57,109.13,6230.15,1,47.2,0,1
64,32.7,2147.04,3,25.8,2,0
70,107.85,7573.47,1,49.14,0,1
10,115.63,1161.61,3,28.83,0,1
59,115.53,6835.86,1,39.04,2,1
69,105.73,7267.03,3,67.64,0,1
19,93.23,1713.15,3,57.59,0,1
57,60.33,3437.75,0,84.76,0,1
41,60.08,2469.57,1,42.7,0,1
72,72.17,5181.08,4,38.99,0,1
72,102.86,7397.43,0,23.24,1,0
42,70.24,2979.44,5,108.16,0,1
42,85.73,3565.79,2,35.46,1,1
34,114.85,3905.23,2,52.23,2,1
33,22.25,752.27,1,47.13,0,0
26,71.41,1844.28,6,51.2,0,1
16,22.17,354.02,5,33.75,0,1
50,117.55,5887.77,0,47.91,2,1
22,33.96,790.5,2,53.25,0,1
17,96.03,1607.53,4,31.4,0,1
24,40.25,961.46,1,27.52,1,0
42,119.73,5023.63,4,55.1,0,1
54,54.7,2982.6,2,43.05,2,0
62,57.36,3543.22,2,64.13,0,1
32,33.01,1068.92,2,43.03,0,1
33,108.84,3601.85,3,22.98,0,1
26,61.85,1588.59,4,57.76,1,1
24,92.12,2241.1,1,16.23,0,1
2,46.32,75.37,1,38.39,0,1
42,34.95,1470.49,2,90.16,0,1
18,75.8,1359.77,3,65.78,0,1
21,53.59,1143.26,2,72.16,0,1
13,99.99,1313.62,1,40.83,0,1
25,22.47,600.72,2,61.6,1,0
15,27.0,409.15,1,70.92,0,1
38,56.0,2149.55,1,63.13,0,1
24,61.53,1469.28,4,56.52,0,1
71,108.67,7697.4,3,72.87,0,1
20,93.15,1859.16,5,59.12,1,1
12,37.71,471.8,1,72.74,0,1
40,119.71,4802.62,4,49.72,0,1
66,26.74,1777.86,4,60.53,1,0
64,50.88,3261.96,5,10.9,1,0
37,105.66,3910.57,1,83.11,2,1
54,96.84,5241.57,0,38.21,0,1
